,game_state,next_state,probability
30354,5-1-0-1-1-5,5-2-0-1-0-6,0.08677486742728588
30355,5-1-1-0-0-6,5-2-0-1-0-6,0.06440417307452513
30356,5-1-1-0-1-5,5-2-0-1-0-6,0.0616254036598493
30357,5-1-1-1-0-5,5-2-0-1-0-6,0.002737382378100941
30358,5-1-1-1-1-4,5-2-0-1-0-6,0.004194224874979836
30359,5-2-0-0-0-6,5-2-0-1-0-6,0.044118899582659056
30360,5-2-0-0-1-5,5-2-0-1-0-6,0.044295942720763724
30361,5-2-0-1-0-5,5-2-0-1-0-6,0.051631142357623776
30362,5-2-0-1-1-4,5-2-0-1-0-6,0.043987883576978797
30363,5-2-1-0-0-5,5-2-0-1-0-6,0.020948383021213296
30364,5-2-1-0-1-4,5-2-0-1-0-6,0.02304052664060893
30365,5-2-1-1-0-4,5-2-0-1-0-6,0.024524916026319423
30366,5-2-1-1-1-3,5-2-0-1-0-6,0.025097251850922323
30367,5-0-0-1-1-7,5-2-0-1-0-7,0.0030131826741996233
30368,5-0-1-0-1-7,5-2-0-1-0-7,0.004006868918145392
30369,5-0-1-1-0-7,5-2-0-1-0-7,0.007598345676637492
30370,5-0-1-1-1-6,5-2-0-1-0-7,0.002468265162200282
30371,5-1-0-0-1-7,5-2-0-1-0-7,0.005833589192508443
30372,5-1-0-1-0-7,5-2-0-1-0-7,0.4667542834890966
30373,5-1-0-1-1-6,5-2-0-1-0-7,0.08677486742728588
30374,5-1-1-0-0-7,5-2-0-1-0-7,0.06440417307452513
30375,5-1-1-0-1-6,5-2-0-1-0-7,0.0616254036598493
30376,5-1-1-1-0-6,5-2-0-1-0-7,0.002737382378100941
30377,5-1-1-1-1-5,5-2-0-1-0-7,0.004194224874979836
30378,5-2-0-0-0-7,5-2-0-1-0-7,0.044118899582659056
30379,5-2-0-0-1-6,5-2-0-1-0-7,0.044295942720763724
30380,5-2-0-1-0-6,5-2-0-1-0-7,0.051631142357623776
30381,5-2-0-1-1-5,5-2-0-1-0-7,0.043987883576978797
30382,5-2-1-0-0-6,5-2-0-1-0-7,0.020948383021213296
30383,5-2-1-0-1-5,5-2-0-1-0-7,0.02304052664060893
30384,5-2-1-1-0-5,5-2-0-1-0-7,0.024524916026319423
30385,5-2-1-1-1-4,5-2-0-1-0-7,0.025097251850922323
30386,5-0-0-1-1-8,5-2-0-1-0-8,0.0030131826741996233
30387,5-0-1-0-1-8,5-2-0-1-0-8,0.004006868918145392
30388,5-0-1-1-0-8,5-2-0-1-0-8,0.007598345676637492
30389,5-0-1-1-1-7,5-2-0-1-0-8,0.002468265162200282
30390,5-1-0-0-1-8,5-2-0-1-0-8,0.005833589192508443
30391,5-1-0-1-0-8,5-2-0-1-0-8,0.4667542834890966
30392,5-1-0-1-1-7,5-2-0-1-0-8,0.08677486742728588
30393,5-1-1-0-0-8,5-2-0-1-0-8,0.06440417307452513
30394,5-1-1-0-1-7,5-2-0-1-0-8,0.0616254036598493
30395,5-1-1-1-0-7,5-2-0-1-0-8,0.002737382378100941
30396,5-1-1-1-1-6,5-2-0-1-0-8,0.004194224874979836
30397,5-2-0-0-0-8,5-2-0-1-0-8,0.044118899582659056
30398,5-2-0-0-1-7,5-2-0-1-0-8,0.044295942720763724
30399,5-2-0-1-0-7,5-2-0-1-0-8,0.051631142357623776
30400,5-2-0-1-1-6,5-2-0-1-0-8,0.043987883576978797
30401,5-2-1-0-0-7,5-2-0-1-0-8,0.020948383021213296
30402,5-2-1-0-1-6,5-2-0-1-0-8,0.02304052664060893
30403,5-2-1-1-0-6,5-2-0-1-0-8,0.024524916026319423
30404,5-2-1-1-1-5,5-2-0-1-0-8,0.025097251850922323
30405,5-0-0-1-1-9,5-2-0-1-0-9,0.0030131826741996233
30406,5-0-1-0-1-9,5-2-0-1-0-9,0.004006868918145392
30407,5-0-1-1-0-9,5-2-0-1-0-9,0.007598345676637492
30408,5-0-1-1-1-8,5-2-0-1-0-9,0.002468265162200282
30409,5-1-0-0-1-9,5-2-0-1-0-9,0.005833589192508443
30410,5-1-0-1-0-9,5-2-0-1-0-9,0.4667542834890966
30411,5-1-0-1-1-8,5-2-0-1-0-9,0.08677486742728588
30412,5-1-1-0-0-9,5-2-0-1-0-9,0.06440417307452513
30413,5-1-1-0-1-8,5-2-0-1-0-9,0.0616254036598493
30414,5-1-1-1-0-8,5-2-0-1-0-9,0.002737382378100941
30415,5-1-1-1-1-7,5-2-0-1-0-9,0.004194224874979836
30416,5-2-0-0-0-9,5-2-0-1-0-9,0.044118899582659056
30417,5-2-0-0-1-8,5-2-0-1-0-9,0.044295942720763724
30418,5-2-0-1-0-8,5-2-0-1-0-9,0.051631142357623776
30419,5-2-0-1-1-7,5-2-0-1-0-9,0.043987883576978797
30420,5-2-1-0-0-8,5-2-0-1-0-9,0.020948383021213296
30421,5-2-1-0-1-7,5-2-0-1-0-9,0.02304052664060893
30422,5-2-1-1-0-7,5-2-0-1-0-9,0.024524916026319423
30423,5-2-1-1-1-6,5-2-0-1-0-9,0.025097251850922323
30424,5-0-1-1-1-0,5-2-0-1-1-0,0.01868829337094499
30425,5-1-0-1-1-0,5-2-0-1-1-0,0.3250843644544432
30426,5-1-1-0-1-0,5-2-0-1-1-0,0.022604951560818085
30427,5-1-1-1-0-0,5-2-0-1-1-0,0.05446250356429997
30428,5-2-0-1-0-0,5-2-0-1-1-0,0.0003719822936428226
30429,5-2-1-0-0-0,5-2-0-1-1-0,0.02125405008864345
30430,5-0-1-1-1-1,5-2-0-1-1-1,0.01868829337094499
30431,5-1-0-1-1-1,5-2-0-1-1-1,0.3250843644544432
30432,5-1-1-0-1-1,5-2-0-1-1-1,0.022604951560818085
30433,5-1-1-1-0-1,5-2-0-1-1-1,0.05446250356429997
30434,5-1-1-1-1-0,5-2-0-1-1-1,0.04984674947572189
30435,5-2-0-1-0-1,5-2-0-1-1-1,0.0003719822936428226
30436,5-2-0-1-1-0,5-2-0-1-1-1,0.0005268010009219018
30437,5-2-1-0-0-1,5-2-0-1-1-1,0.02125405008864345
30438,5-2-1-0-1-0,5-2-0-1-1-1,0.02355482411026538
30439,5-2-1-1-0-0,5-2-0-1-1-1,0.025169097685547325
30440,5-0-1-1-1-10,5-2-0-1-1-10,0.01868829337094499
30441,5-1-0-1-1-10,5-2-0-1-1-10,0.3250843644544432
30442,5-1-1-0-1-10,5-2-0-1-1-10,0.022604951560818085
30443,5-1-1-1-0-10,5-2-0-1-1-10,0.05446250356429997
30444,5-1-1-1-1-9,5-2-0-1-1-10,0.04984674947572189
30445,5-2-0-1-0-10,5-2-0-1-1-10,0.0003719822936428226
30446,5-2-0-1-1-9,5-2-0-1-1-10,0.0005268010009219018
30447,5-2-1-0-0-10,5-2-0-1-1-10,0.02125405008864345
30448,5-2-1-0-1-9,5-2-0-1-1-10,0.02355482411026538
30449,5-2-1-1-0-9,5-2-0-1-1-10,0.025169097685547325
30450,5-2-1-1-1-8,5-2-0-1-1-10,0.023842389258376208
30451,5-0-1-1-1-11,5-2-0-1-1-11,0.01868829337094499
30452,5-1-0-1-1-11,5-2-0-1-1-11,0.3250843644544432
30453,5-1-1-0-1-11,5-2-0-1-1-11,0.022604951560818085
30454,5-1-1-1-0-11,5-2-0-1-1-11,0.05446250356429997
30455,5-1-1-1-1-10,5-2-0-1-1-11,0.04984674947572189
30456,5-2-0-1-0-11,5-2-0-1-1-11,0.0003719822936428226
30457,5-2-0-1-1-10,5-2-0-1-1-11,0.0005268010009219018
30458,5-2-1-0-0-11,5-2-0-1-1-11,0.02125405008864345
30459,5-2-1-0-1-10,5-2-0-1-1-11,0.02355482411026538
30460,5-2-1-1-0-10,5-2-0-1-1-11,0.025169097685547325
30461,5-2-1-1-1-9,5-2-0-1-1-11,0.023842389258376208
30462,5-0-1-1-1-12,5-2-0-1-1-12,0.01868829337094499
30463,5-1-0-1-1-12,5-2-0-1-1-12,0.3250843644544432
30464,5-1-1-0-1-12,5-2-0-1-1-12,0.022604951560818085
30465,5-1-1-1-0-12,5-2-0-1-1-12,0.05446250356429997
30466,5-1-1-1-1-11,5-2-0-1-1-12,0.04984674947572189
30467,5-2-0-1-0-12,5-2-0-1-1-12,0.0003719822936428226
30468,5-2-0-1-1-11,5-2-0-1-1-12,0.0005268010009219018
30469,5-2-1-0-0-12,5-2-0-1-1-12,0.02125405008864345
30470,5-2-1-0-1-11,5-2-0-1-1-12,0.02355482411026538
30471,5-2-1-1-0-11,5-2-0-1-1-12,0.025169097685547325
30472,5-2-1-1-1-10,5-2-0-1-1-12,0.023842389258376208
30473,5-0-1-1-1-13,5-2-0-1-1-13,0.01868829337094499
30474,5-1-0-1-1-13,5-2-0-1-1-13,0.3250843644544432
30475,5-1-1-0-1-13,5-2-0-1-1-13,0.022604951560818085
30476,5-1-1-1-0-13,5-2-0-1-1-13,0.05446250356429997
30477,5-1-1-1-1-12,5-2-0-1-1-13,0.04984674947572189
30478,5-2-0-1-0-13,5-2-0-1-1-13,0.0003719822936428226
30479,5-2-0-1-1-12,5-2-0-1-1-13,0.0005268010009219018
30480,5-2-1-0-0-13,5-2-0-1-1-13,0.02125405008864345
30481,5-2-1-0-1-12,5-2-0-1-1-13,0.02355482411026538
30482,5-2-1-1-0-12,5-2-0-1-1-13,0.025169097685547325
30483,5-2-1-1-1-11,5-2-0-1-1-13,0.023842389258376208
30484,5-0-1-1-1-14,5-2-0-1-1-14,0.01868829337094499
30485,5-1-0-1-1-14,5-2-0-1-1-14,0.3250843644544432
30486,5-1-1-0-1-14,5-2-0-1-1-14,0.022604951560818085
30487,5-1-1-1-0-14,5-2-0-1-1-14,0.05446250356429997
30488,5-1-1-1-1-13,5-2-0-1-1-14,0.04984674947572189
30489,5-2-0-1-0-14,5-2-0-1-1-14,0.0003719822936428226
30490,5-2-0-1-1-13,5-2-0-1-1-14,0.0005268010009219018
30491,5-2-1-0-0-14,5-2-0-1-1-14,0.02125405008864345
30492,5-2-1-0-1-13,5-2-0-1-1-14,0.02355482411026538
30493,5-2-1-1-0-13,5-2-0-1-1-14,0.025169097685547325
30494,5-2-1-1-1-12,5-2-0-1-1-14,0.023842389258376208
30495,5-0-1-1-1-15,5-2-0-1-1-15,0.01868829337094499
30496,5-1-0-1-1-15,5-2-0-1-1-15,0.3250843644544432
30497,5-1-1-0-1-15,5-2-0-1-1-15,0.022604951560818085
30498,5-1-1-1-0-15,5-2-0-1-1-15,0.05446250356429997
30499,5-1-1-1-1-14,5-2-0-1-1-15,0.04984674947572189
30500,5-2-0-1-0-15,5-2-0-1-1-15,0.0003719822936428226
30501,5-2-0-1-1-14,5-2-0-1-1-15,0.0005268010009219018
30502,5-2-1-0-0-15,5-2-0-1-1-15,0.02125405008864345
30503,5-2-1-0-1-14,5-2-0-1-1-15,0.02355482411026538
30504,5-2-1-1-0-14,5-2-0-1-1-15,0.025169097685547325
30505,5-2-1-1-1-13,5-2-0-1-1-15,0.023842389258376208
30506,5-0-1-1-1-16,5-2-0-1-1-16,0.01868829337094499
30507,5-1-0-1-1-16,5-2-0-1-1-16,0.3250843644544432
30508,5-1-1-0-1-16,5-2-0-1-1-16,0.022604951560818085
30509,5-1-1-1-0-16,5-2-0-1-1-16,0.05446250356429997
30510,5-1-1-1-1-15,5-2-0-1-1-16,0.04984674947572189
30511,5-2-0-1-0-16,5-2-0-1-1-16,0.0003719822936428226
30512,5-2-0-1-1-15,5-2-0-1-1-16,0.0005268010009219018
30513,5-2-1-0-0-16,5-2-0-1-1-16,0.02125405008864345
30514,5-2-1-0-1-15,5-2-0-1-1-16,0.02355482411026538
30515,5-2-1-1-0-15,5-2-0-1-1-16,0.025169097685547325
30516,5-2-1-1-1-14,5-2-0-1-1-16,0.023842389258376208
30517,5-0-1-1-1-17,5-2-0-1-1-17,0.01868829337094499
30518,5-1-0-1-1-17,5-2-0-1-1-17,0.3250843644544432
30519,5-1-1-0-1-17,5-2-0-1-1-17,0.022604951560818085
30520,5-1-1-1-0-17,5-2-0-1-1-17,0.05446250356429997
30521,5-1-1-1-1-16,5-2-0-1-1-17,0.04984674947572189
30522,5-2-0-1-0-17,5-2-0-1-1-17,0.0003719822936428226
30523,5-2-0-1-1-16,5-2-0-1-1-17,0.0005268010009219018
30524,5-2-1-0-0-17,5-2-0-1-1-17,0.02125405008864345
30525,5-2-1-0-1-16,5-2-0-1-1-17,0.02355482411026538
30526,5-2-1-1-0-16,5-2-0-1-1-17,0.025169097685547325
30527,5-2-1-1-1-15,5-2-0-1-1-17,0.023842389258376208
30528,5-0-1-1-1-18,5-2-0-1-1-18,0.01868829337094499
30529,5-1-0-1-1-18,5-2-0-1-1-18,0.3250843644544432
30530,5-1-1-0-1-18,5-2-0-1-1-18,0.022604951560818085
30531,5-1-1-1-0-18,5-2-0-1-1-18,0.05446250356429997
30532,5-1-1-1-1-17,5-2-0-1-1-18,0.04984674947572189
30533,5-2-0-1-0-18,5-2-0-1-1-18,0.0003719822936428226
30534,5-2-0-1-1-17,5-2-0-1-1-18,0.0005268010009219018
30535,5-2-1-0-0-18,5-2-0-1-1-18,0.02125405008864345
30536,5-2-1-0-1-17,5-2-0-1-1-18,0.02355482411026538
30537,5-2-1-1-0-17,5-2-0-1-1-18,0.025169097685547325
30538,5-2-1-1-1-16,5-2-0-1-1-18,0.023842389258376208
30539,5-0-1-1-1-19,5-2-0-1-1-19,0.01868829337094499
30540,5-1-0-1-1-19,5-2-0-1-1-19,0.3250843644544432
30541,5-1-1-0-1-19,5-2-0-1-1-19,0.022604951560818085
30542,5-1-1-1-0-19,5-2-0-1-1-19,0.05446250356429997
30543,5-1-1-1-1-18,5-2-0-1-1-19,0.04984674947572189
30544,5-2-0-1-0-19,5-2-0-1-1-19,0.0003719822936428226
30545,5-2-0-1-1-18,5-2-0-1-1-19,0.0005268010009219018
30546,5-2-1-0-0-19,5-2-0-1-1-19,0.02125405008864345
30547,5-2-1-0-1-18,5-2-0-1-1-19,0.02355482411026538
30548,5-2-1-1-0-18,5-2-0-1-1-19,0.025169097685547325
30549,5-2-1-1-1-17,5-2-0-1-1-19,0.023842389258376208
30550,5-0-1-1-1-2,5-2-0-1-1-2,0.01868829337094499
30551,5-1-0-1-1-2,5-2-0-1-1-2,0.3250843644544432
30552,5-1-1-0-1-2,5-2-0-1-1-2,0.022604951560818085
30553,5-1-1-1-0-2,5-2-0-1-1-2,0.05446250356429997
30554,5-1-1-1-1-1,5-2-0-1-1-2,0.04984674947572189
30555,5-2-0-1-0-2,5-2-0-1-1-2,0.0003719822936428226
30556,5-2-0-1-1-1,5-2-0-1-1-2,0.0005268010009219018
30557,5-2-1-0-0-2,5-2-0-1-1-2,0.02125405008864345
30558,5-2-1-0-1-1,5-2-0-1-1-2,0.02355482411026538
30559,5-2-1-1-0-1,5-2-0-1-1-2,0.025169097685547325
30560,5-2-1-1-1-0,5-2-0-1-1-2,0.023842389258376208
30561,5-0-1-1-1-20,5-2-0-1-1-20,0.01868829337094499
30562,5-1-0-1-1-20,5-2-0-1-1-20,0.3250843644544432
30563,5-1-1-0-1-20,5-2-0-1-1-20,0.022604951560818085
30564,5-1-1-1-0-20,5-2-0-1-1-20,0.05446250356429997
30565,5-1-1-1-1-19,5-2-0-1-1-20,0.04984674947572189
30566,5-1-1-1-1-20,5-2-0-1-1-20,0.04984674947572189
30567,5-2-0-1-0-20,5-2-0-1-1-20,0.0003719822936428226
30568,5-2-0-1-1-19,5-2-0-1-1-20,0.0005268010009219018
30569,5-2-0-1-1-20,5-2-0-1-1-20,0.0005268010009219018
30570,5-2-1-0-0-20,5-2-0-1-1-20,0.02125405008864345
30571,5-2-1-0-1-19,5-2-0-1-1-20,0.02355482411026538
30572,5-2-1-0-1-20,5-2-0-1-1-20,0.02355482411026538
30573,5-2-1-1-0-19,5-2-0-1-1-20,0.025169097685547325
30574,5-2-1-1-0-20,5-2-0-1-1-20,0.025169097685547325
30575,5-2-1-1-1-18,5-2-0-1-1-20,0.023842389258376208
30576,5-2-1-1-1-19,5-2-0-1-1-20,0.023842389258376208
30577,5-2-1-1-1-20,5-2-0-1-1-20,0.023842389258376208
30578,5-0-1-1-1-3,5-2-0-1-1-3,0.01868829337094499
30579,5-1-0-1-1-3,5-2-0-1-1-3,0.3250843644544432
30580,5-1-1-0-1-3,5-2-0-1-1-3,0.022604951560818085
30581,5-1-1-1-0-3,5-2-0-1-1-3,0.05446250356429997
30582,5-1-1-1-1-2,5-2-0-1-1-3,0.04984674947572189
30583,5-2-0-1-0-3,5-2-0-1-1-3,0.0003719822936428226
30584,5-2-0-1-1-2,5-2-0-1-1-3,0.0005268010009219018
30585,5-2-1-0-0-3,5-2-0-1-1-3,0.02125405008864345
30586,5-2-1-0-1-2,5-2-0-1-1-3,0.02355482411026538
30587,5-2-1-1-0-2,5-2-0-1-1-3,0.025169097685547325
30588,5-2-1-1-1-1,5-2-0-1-1-3,0.023842389258376208
30589,5-0-1-1-1-4,5-2-0-1-1-4,0.01868829337094499
30590,5-1-0-1-1-4,5-2-0-1-1-4,0.3250843644544432
30591,5-1-1-0-1-4,5-2-0-1-1-4,0.022604951560818085
30592,5-1-1-1-0-4,5-2-0-1-1-4,0.05446250356429997
30593,5-1-1-1-1-3,5-2-0-1-1-4,0.04984674947572189
30594,5-2-0-1-0-4,5-2-0-1-1-4,0.0003719822936428226
30595,5-2-0-1-1-3,5-2-0-1-1-4,0.0005268010009219018
30596,5-2-1-0-0-4,5-2-0-1-1-4,0.02125405008864345
30597,5-2-1-0-1-3,5-2-0-1-1-4,0.02355482411026538
30598,5-2-1-1-0-3,5-2-0-1-1-4,0.025169097685547325
30599,5-2-1-1-1-2,5-2-0-1-1-4,0.023842389258376208
30600,5-0-1-1-1-5,5-2-0-1-1-5,0.01868829337094499
30601,5-1-0-1-1-5,5-2-0-1-1-5,0.3250843644544432
30602,5-1-1-0-1-5,5-2-0-1-1-5,0.022604951560818085
30603,5-1-1-1-0-5,5-2-0-1-1-5,0.05446250356429997
30604,5-1-1-1-1-4,5-2-0-1-1-5,0.04984674947572189
30605,5-2-0-1-0-5,5-2-0-1-1-5,0.0003719822936428226
30606,5-2-0-1-1-4,5-2-0-1-1-5,0.0005268010009219018
30607,5-2-1-0-0-5,5-2-0-1-1-5,0.02125405008864345
30608,5-2-1-0-1-4,5-2-0-1-1-5,0.02355482411026538
30609,5-2-1-1-0-4,5-2-0-1-1-5,0.025169097685547325
30610,5-2-1-1-1-3,5-2-0-1-1-5,0.023842389258376208
30611,5-0-1-1-1-6,5-2-0-1-1-6,0.01868829337094499
30612,5-1-0-1-1-6,5-2-0-1-1-6,0.3250843644544432
30613,5-1-1-0-1-6,5-2-0-1-1-6,0.022604951560818085
30614,5-1-1-1-0-6,5-2-0-1-1-6,0.05446250356429997
30615,5-1-1-1-1-5,5-2-0-1-1-6,0.04984674947572189
30616,5-2-0-1-0-6,5-2-0-1-1-6,0.0003719822936428226
30617,5-2-0-1-1-5,5-2-0-1-1-6,0.0005268010009219018
30618,5-2-1-0-0-6,5-2-0-1-1-6,0.02125405008864345
30619,5-2-1-0-1-5,5-2-0-1-1-6,0.02355482411026538
30620,5-2-1-1-0-5,5-2-0-1-1-6,0.025169097685547325
30621,5-2-1-1-1-4,5-2-0-1-1-6,0.023842389258376208
30622,5-0-1-1-1-7,5-2-0-1-1-7,0.01868829337094499
30623,5-1-0-1-1-7,5-2-0-1-1-7,0.3250843644544432
30624,5-1-1-0-1-7,5-2-0-1-1-7,0.022604951560818085
30625,5-1-1-1-0-7,5-2-0-1-1-7,0.05446250356429997
30626,5-1-1-1-1-6,5-2-0-1-1-7,0.04984674947572189
30627,5-2-0-1-0-7,5-2-0-1-1-7,0.0003719822936428226
30628,5-2-0-1-1-6,5-2-0-1-1-7,0.0005268010009219018
30629,5-2-1-0-0-7,5-2-0-1-1-7,0.02125405008864345
30630,5-2-1-0-1-6,5-2-0-1-1-7,0.02355482411026538
30631,5-2-1-1-0-6,5-2-0-1-1-7,0.025169097685547325
30632,5-2-1-1-1-5,5-2-0-1-1-7,0.023842389258376208
30633,5-0-1-1-1-8,5-2-0-1-1-8,0.01868829337094499
30634,5-1-0-1-1-8,5-2-0-1-1-8,0.3250843644544432
30635,5-1-1-0-1-8,5-2-0-1-1-8,0.022604951560818085
30636,5-1-1-1-0-8,5-2-0-1-1-8,0.05446250356429997
30637,5-1-1-1-1-7,5-2-0-1-1-8,0.04984674947572189
30638,5-2-0-1-0-8,5-2-0-1-1-8,0.0003719822936428226
30639,5-2-0-1-1-7,5-2-0-1-1-8,0.0005268010009219018
30640,5-2-1-0-0-8,5-2-0-1-1-8,0.02125405008864345
30641,5-2-1-0-1-7,5-2-0-1-1-8,0.02355482411026538
30642,5-2-1-1-0-7,5-2-0-1-1-8,0.025169097685547325
30643,5-2-1-1-1-6,5-2-0-1-1-8,0.023842389258376208
30644,5-0-1-1-1-9,5-2-0-1-1-9,0.01868829337094499
30645,5-1-0-1-1-9,5-2-0-1-1-9,0.3250843644544432
30646,5-1-1-0-1-9,5-2-0-1-1-9,0.022604951560818085
30647,5-1-1-1-0-9,5-2-0-1-1-9,0.05446250356429997
30648,5-1-1-1-1-8,5-2-0-1-1-9,0.04984674947572189
30649,5-2-0-1-0-9,5-2-0-1-1-9,0.0003719822936428226
30650,5-2-0-1-1-8,5-2-0-1-1-9,0.0005268010009219018
30651,5-2-1-0-0-9,5-2-0-1-1-9,0.02125405008864345
30652,5-2-1-0-1-8,5-2-0-1-1-9,0.02355482411026538
30653,5-2-1-1-0-8,5-2-0-1-1-9,0.025169097685547325
30654,5-2-1-1-1-7,5-2-0-1-1-9,0.023842389258376208
30655,5-0-1-0-1-0,5-2-1-0-0-0,0.0031482541499713796
30656,5-0-1-1-0-0,5-2-1-0-0-0,0.008463979994229105
30657,5-1-0-0-1-0,5-2-1-0-0-0,0.02671169788148603
30658,5-1-0-1-0-0,5-2-1-0-0-0,0.008177570093457943
30659,5-1-1-0-0-0,5-2-1-0-0-0,0.48906853983956106
30660,5-2-0-0-0-0,5-2-1-0-0-0,0.2318371518609999
30661,5-0-1-0-1-1,5-2-1-0-0-1,0.0031482541499713796
30662,5-0-1-1-0-1,5-2-1-0-0-1,0.008463979994229105
30663,5-0-1-1-1-0,5-2-1-0-0-1,0.003526093088857546
30664,5-1-0-0-1-1,5-2-1-0-0-1,0.02671169788148603
30665,5-1-0-1-0-1,5-2-1-0-0-1,0.008177570093457943
30666,5-1-0-1-1-0,5-2-1-0-0-1,0.0035352723766672025
30667,5-1-1-0-0-1,5-2-1-0-0-1,0.48906853983956106
30668,5-1-1-0-1-0,5-2-1-0-0-1,0.1692680301399354
30669,5-1-1-1-0-0,5-2-1-0-0-1,0.003136583974907328
30670,5-2-0-0-0-1,5-2-1-0-0-1,0.2318371518609999
30671,5-2-0-0-1-0,5-2-1-0-0-1,0.12448687350835322
30672,5-2-0-1-0-0,5-2-1-0-0-1,0.08339843023472082
30673,5-2-1-0-0-0,5-2-1-0-0-1,0.0009170012022904653
30674,5-0-1-0-1-10,5-2-1-0-0-10,0.0031482541499713796
30675,5-0-1-1-0-10,5-2-1-0-0-10,0.008463979994229105
30676,5-0-1-1-1-9,5-2-1-0-0-10,0.003526093088857546
30677,5-1-0-0-1-10,5-2-1-0-0-10,0.02671169788148603
30678,5-1-0-1-0-10,5-2-1-0-0-10,0.008177570093457943
30679,5-1-0-1-1-9,5-2-1-0-0-10,0.0035352723766672025
30680,5-1-1-0-0-10,5-2-1-0-0-10,0.48906853983956106
30681,5-1-1-0-1-9,5-2-1-0-0-10,0.1692680301399354
30682,5-1-1-1-0-9,5-2-1-0-0-10,0.003136583974907328
30683,5-1-1-1-1-8,5-2-1-0-0-10,0.002903694144216809
30684,5-2-0-0-0-10,5-2-1-0-0-10,0.2318371518609999
30685,5-2-0-0-1-9,5-2-1-0-0-10,0.12448687350835322
30686,5-2-0-1-0-9,5-2-1-0-0-10,0.08339843023472082
30687,5-2-0-1-1-8,5-2-1-0-0-10,0.08283945739496905
30688,5-2-1-0-0-9,5-2-1-0-0-10,0.0009170012022904653
30689,5-2-1-0-1-8,5-2-1-0-0-10,0.000720016457519029
30690,5-2-1-1-0-8,5-2-1-0-0-10,0.0004601297565913588
30691,5-2-1-1-1-7,5-2-1-0-0-10,0.0006274312962730581
30692,5-0-1-0-1-11,5-2-1-0-0-11,0.0031482541499713796
30693,5-0-1-1-0-11,5-2-1-0-0-11,0.008463979994229105
30694,5-0-1-1-1-10,5-2-1-0-0-11,0.003526093088857546
30695,5-1-0-0-1-11,5-2-1-0-0-11,0.02671169788148603
30696,5-1-0-1-0-11,5-2-1-0-0-11,0.008177570093457943
30697,5-1-0-1-1-10,5-2-1-0-0-11,0.0035352723766672025
30698,5-1-1-0-0-11,5-2-1-0-0-11,0.48906853983956106
30699,5-1-1-0-1-10,5-2-1-0-0-11,0.1692680301399354
30700,5-1-1-1-0-10,5-2-1-0-0-11,0.003136583974907328
30701,5-1-1-1-1-9,5-2-1-0-0-11,0.002903694144216809
30702,5-2-0-0-0-11,5-2-1-0-0-11,0.2318371518609999
30703,5-2-0-0-1-10,5-2-1-0-0-11,0.12448687350835322
30704,5-2-0-1-0-10,5-2-1-0-0-11,0.08339843023472082
30705,5-2-0-1-1-9,5-2-1-0-0-11,0.08283945739496905
30706,5-2-1-0-0-10,5-2-1-0-0-11,0.0009170012022904653
30707,5-2-1-0-1-9,5-2-1-0-0-11,0.000720016457519029
30708,5-2-1-1-0-9,5-2-1-0-0-11,0.0004601297565913588
30709,5-2-1-1-1-8,5-2-1-0-0-11,0.0006274312962730581
30710,5-0-1-0-1-12,5-2-1-0-0-12,0.0031482541499713796
30711,5-0-1-1-0-12,5-2-1-0-0-12,0.008463979994229105
30712,5-0-1-1-1-11,5-2-1-0-0-12,0.003526093088857546
30713,5-1-0-0-1-12,5-2-1-0-0-12,0.02671169788148603
30714,5-1-0-1-0-12,5-2-1-0-0-12,0.008177570093457943
30715,5-1-0-1-1-11,5-2-1-0-0-12,0.0035352723766672025
30716,5-1-1-0-0-12,5-2-1-0-0-12,0.48906853983956106
30717,5-1-1-0-1-11,5-2-1-0-0-12,0.1692680301399354
30718,5-1-1-1-0-11,5-2-1-0-0-12,0.003136583974907328
30719,5-1-1-1-1-10,5-2-1-0-0-12,0.002903694144216809
30720,5-2-0-0-0-12,5-2-1-0-0-12,0.2318371518609999
30721,5-2-0-0-1-11,5-2-1-0-0-12,0.12448687350835322
30722,5-2-0-1-0-11,5-2-1-0-0-12,0.08339843023472082
30723,5-2-0-1-1-10,5-2-1-0-0-12,0.08283945739496905
30724,5-2-1-0-0-11,5-2-1-0-0-12,0.0009170012022904653
30725,5-2-1-0-1-10,5-2-1-0-0-12,0.000720016457519029
30726,5-2-1-1-0-10,5-2-1-0-0-12,0.0004601297565913588
30727,5-2-1-1-1-9,5-2-1-0-0-12,0.0006274312962730581
30728,5-0-1-0-1-13,5-2-1-0-0-13,0.0031482541499713796
30729,5-0-1-1-0-13,5-2-1-0-0-13,0.008463979994229105
30730,5-0-1-1-1-12,5-2-1-0-0-13,0.003526093088857546
30731,5-1-0-0-1-13,5-2-1-0-0-13,0.02671169788148603
30732,5-1-0-1-0-13,5-2-1-0-0-13,0.008177570093457943
30733,5-1-0-1-1-12,5-2-1-0-0-13,0.0035352723766672025
30734,5-1-1-0-0-13,5-2-1-0-0-13,0.48906853983956106
30735,5-1-1-0-1-12,5-2-1-0-0-13,0.1692680301399354
30736,5-1-1-1-0-12,5-2-1-0-0-13,0.003136583974907328
30737,5-1-1-1-1-11,5-2-1-0-0-13,0.002903694144216809
30738,5-2-0-0-0-13,5-2-1-0-0-13,0.2318371518609999
30739,5-2-0-0-1-12,5-2-1-0-0-13,0.12448687350835322
